,task_id,classifier,performance_curve_end,performance_prediction,performance_next_point,delta_current_prediction,delta_current_actual
547,359987,BernoulliNB(),0.1101,0.11595105028549314,0.14178166999163977,-0.0058510502854931395,-0.031681669991639766
548,359987,KNeighborsClassifier(),0.0039599999999999965,0.0030338104606204303,0.0014831693985772666,0.0009261895393795662,0.00247683060142273
549,359987,ExtraTreesClassifier(),0.001409999999999978,0.0017993705225118532,0.0004394774409880231,-0.00038937052251187534,0.0009705225590119548
550,359987,RandomForestClassifier(),0.0012199999999999878,0.002306508046613096,0.00024719992997939143,-0.001086508046613108,0.0009728000700205963
551,359987,GradientBoostingClassifier(),0.0011700000000000044,0.001419379775551335,0.0003296024217474436,-0.0002493797755513307,0.0008403975782525607
552,190146,LinearSVC(),0.3154545454545455,0.2264864465850522,0.20059523809523813,0.08896809886949328,0.11485930735930736
553,190146,DecisionTreeClassifier(),0.45,0.3944935940584082,0.3325814536340852,0.055506405941591785,0.11741854636591481
554,190146,ExtraTreeClassifier(),0.45318181818181813,0.30548164067725025,0.34859022556390984,0.14770017750456788,0.10459159261790829
555,190146,LogisticRegression(),0.28545454545454546,0.2057469830176787,0.20419799498746868,0.07970756243686677,0.08125655046707678
556,190146,PassiveAggressiveClassifier(),0.3254545454545455,0.29725062161397103,0.2868421052631579,0.028203923840574463,0.0386124401913876
557,190146,Perceptron(),0.37227272727272726,0.2474750914734294,0.2552005012531328,0.12479763579929787,0.11707222601959444
558,190146,RidgeClassifier(),0.32727272727272727,0.23466059892229416,0.2552005012531328,0.09261212835043311,0.07207222601959445
559,190146,SGDClassifier(),0.34272727272727277,0.22847009494169757,0.2427944862155389,0.1142571777855752,0.09993278651173387
560,190146,MLPClassifier(),0.3259090909090909,0.24524602250346889,0.19179197994987468,0.08066306840562204,0.13411711095921625
561,190146,LinearDiscriminantAnalysis(),0.30318181818181816,0.1499928244448362,0.23593358395989977,0.15318899373698197,0.06724823422191839
562,190146,QuadraticDiscriminantAnalysis(),0.7195454545454545,0.45526254277807804,0.1479323308270677,0.26428291176737645,0.5716131237183868
563,190146,BernoulliNB(),0.600909090909091,0.5956315692620153,0.5492794486215539,0.0052775216470756225,0.05162964228753708
564,190146,KNeighborsClassifier(),0.4740909090909091,0.20003502210669666,0.30097117794486217,0.27405588698421246,0.17311973114604695
565,190146,ExtraTreesClassifier(),0.3231818181818182,0.2971777363940753,0.23070175438596494,0.026004081787742883,0.09248006379585325
566,190146,RandomForestClassifier(),0.3668181818181818,0.23265415114787436,0.2588659147869674,0.13416403067030747,0.10795226703121441
567,190146,GradientBoostingClassifier(),0.38681818181818184,0.16949456146899525,0.2482769423558897,0.2173236203491866,0.13854123946229213
